time_ps,d_topGa_min,d_GaN
4.389000000000000057e+01,2.648072793410332970e+00,1.955449072523673504e+00
4.389999999999999858e+01,2.609195289739731027e+00,1.981255818571089788e+00
4.391000000000000369e+01,2.593679531572858465e+00,2.114313146104007668e+00
4.392000000000000171e+01,2.606676575450049604e+00,2.231997377468997179e+00
4.392999999999999972e+01,2.645892502068063923e+00,2.333135864593378628e+00
4.394000000000000483e+01,2.707545789178827267e+00,2.410265099051915882e+00
4.395000000000000284e+01,2.788845368965442884e+00,2.370472453416931025e+00
4.396000000000000085e+01,2.880762046698755352e+00,2.228230697912141345e+00
4.396999999999999886e+01,2.972920086194716482e+00,2.030657738105290822e+00
4.398000000000000398e+01,3.059504087936474548e+00,1.860853617130918014e+00
4.399000000000000199e+01,3.138984515253300245e+00,1.898569333467981846e+00
4.400000000000000000e+01,3.202147976921116523e+00,2.076096913019198631e+00
4.401000000000000512e+01,3.236123573783919571e+00,2.212180777326512526e+00
4.402000000000000313e+01,3.238523898522287059e+00,2.297669871378139383e+00
4.403000000000000114e+01,3.216310701253844773e+00,2.378921717661088397e+00
4.403999999999999915e+01,3.174383941302627576e+00,2.443165520747486052e+00
4.405000000000000426e+01,3.113591593722594641e+00,2.455962327832743597e+00
4.406000000000000227e+01,3.035467725211388856e+00,2.427720353044729329e+00
4.407000000000000028e+01,2.942451231286595359e+00,2.388445702090487011e+00
4.408000000000000540e+01,2.838877384196085707e+00,2.337019490437072911e+00
4.409000000000000341e+01,2.735550865255478747e+00,2.258359441979255422e+00
4.410000000000000142e+01,2.642849448474128060e+00,2.189795022664040136e+00
4.410999999999999943e+01,2.567462049378723243e+00,2.190708022530117205e+00
4.412000000000000455e+01,2.520869236295289362e+00,2.247887473651850598e+00
4.413000000000000256e+01,2.515120895901426845e+00,2.296265244312261977e+00
4.414000000000000057e+01,2.552222380926082224e+00,2.304789445782044588e+00
4.414999999999999858e+01,2.618604583532992969e+00,2.264649711087513673e+00
4.416000000000000369e+01,2.697585983430370593e+00,2.165116993960003011e+00
4.417000000000000171e+01,2.775042507061828978e+00,2.048754758270723730e+00
4.417999999999999972e+01,2.837356426676069798e+00,1.960179700539570025e+00
4.419000000000000483e+01,2.887403730360545762e+00,1.954816630746582184e+00
4.420000000000000284e+01,2.924920175047516224e+00,2.061326098688212038e+00
4.421000000000000085e+01,2.944624794061205808e+00,2.195433345485241272e+00
4.421999999999999886e+01,2.948798322384900139e+00,2.232996401269419451e+00
4.423000000000000398e+01,2.938635518365622978e+00,2.180991690204093114e+00
4.424000000000000199e+01,2.916677285302574862e+00,2.104243884393289132e+00
4.425000000000000000e+01,2.887099511153018661e+00,2.023736375637692930e+00
4.426000000000000512e+01,2.847879416127025554e+00,1.965919531952190047e+00
4.427000000000000313e+01,2.802879526344291605e+00,1.932299143366054572e+00
4.428000000000000114e+01,2.752911026168482156e+00,1.976443327055977806e+00
4.428999999999999915e+01,2.692459803413971287e+00,2.110876927042580675e+00
4.430000000000000426e+01,2.625717653080771541e+00,2.250538968704327125e+00
4.431000000000000227e+01,2.571966591151603865e+00,2.302702985223732401e+00
4.432000000000000028e+01,2.545983265636285520e+00,2.203691903960582010e+00
4.433000000000000540e+01,2.553476062174853567e+00,2.005884107885890444e+00
4.434000000000000341e+01,2.587887681585119282e+00,1.878017602055159108e+00
4.435000000000000142e+01,2.642291220986058953e+00,1.959860519469950546e+00
4.435999999999999943e+01,2.714659138639692326e+00,2.200747210729671277e+00
4.437000000000000455e+01,2.800478649606170656e+00,2.440903807147475568e+00
4.438000000000000256e+01,2.888737993743981658e+00,2.533516082006592285e+00
4.439000000000000057e+01,2.967516530164576949e+00,2.512748350697567634e+00
4.439999999999999858e+01,3.028521441726968355e+00,2.449890545653949481e+00
4.441000000000000369e+01,3.067053276191987088e+00,2.368762319993323207e+00
4.442000000000000171e+01,3.080569549758615189e+00,2.309506897236201617e+00
4.442999999999999972e+01,3.070901590152312899e+00,2.316102223307182850e+00
4.444000000000000483e+01,3.040564431976404691e+00,2.324559951410850811e+00
4.445000000000000284e+01,2.996799073494918364e+00,2.185338380641267175e+00
4.446000000000000085e+01,2.953760440269318277e+00,2.041538819341519595e+00
4.446999999999999886e+01,2.919052153028445229e+00,2.036426226979625387e+00
4.448000000000000398e+01,2.891233713209640843e+00,2.135823537442206987e+00
4.449000000000000199e+01,2.873693233680308712e+00,2.271347696687164408e+00
4.450000000000000000e+01,2.866482452780760415e+00,2.388049311582092216e+00
4.451000000000000512e+01,2.855200721998368163e+00,2.416307001888519324e+00
4.452000000000000313e+01,2.847882990942571357e+00,2.333306609968196277e+00
4.453000000000000114e+01,2.855517273735181050e+00,2.126649768836226695e+00
4.453999999999999915e+01,2.875396045156214164e+00,1.851776805347231214e+00
4.455000000000000426e+01,2.897085863639528913e+00,1.777786007166300086e+00
4.456000000000000227e+01,2.879402938753101715e+00,1.972625700731135856e+00
4.457000000000000028e+01,2.808747277862499558e+00,2.191497744528204006e+00
4.458000000000000540e+01,2.738137624463023112e+00,2.318639645110095682e+00
4.459000000000000341e+01,2.682981434896634543e+00,2.336839272872987205e+00
4.460000000000000142e+01,2.643313917509610533e+00,2.248434228775500809e+00
4.460999999999999943e+01,2.607276996811040082e+00,2.081134271982588935e+00
4.462000000000000455e+01,2.564512210791750846e+00,1.937927309430642842e+00
4.463000000000000256e+01,2.535878868104705308e+00,1.972433883463291515e+00
4.464000000000000057e+01,2.542212493341184931e+00,2.193116455118935271e+00
4.465000000000000568e+01,2.569956640101151990e+00,2.430642160528480478e+00
4.466000000000000369e+01,2.606068859201537080e+00,2.650097239035591024e+00
4.467000000000000171e+01,2.644904116976644293e+00,2.833126074307326103e+00
4.467999999999999972e+01,2.679321761061930207e+00,2.949953030638466700e+00
4.469000000000000483e+01,2.689388940577393861e+00,3.016403767788740975e+00
4.470000000000000284e+01,2.667496691131969300e+00,3.069625542062194956e+00
4.471000000000000085e+01,2.642581987186016779e+00,3.102199706070204677e+00
4.471999999999999886e+01,2.639018320019775654e+00,3.094907077454537969e+00
4.473000000000000398e+01,2.661979847125067522e+00,3.093749354500414217e+00
4.474000000000000199e+01,2.703504348156296366e+00,3.102130567933707006e+00
4.475000000000000000e+01,2.753444626881028423e+00,3.035871712961290214e+00
4.476000000000000512e+01,2.813418479661353278e+00,2.914887013314585662e+00
4.477000000000000313e+01,2.885918255425818479e+00,2.836029476696807272e+00
4.478000000000000114e+01,2.957993080620710646e+00,2.812652200972995065e+00
4.478999999999999915e+01,3.021297352231323341e+00,2.781140527869535362e+00
4.480000000000000426e+01,3.067148268228975905e+00,2.716385899574879303e+00
4.481000000000000227e+01,3.089988869834323637e+00,2.619556429955425703e+00
4.482000000000000028e+01,3.093138301159520598e+00,2.543937362433065008e+00
4.483000000000000540e+01,3.078226001124675371e+00,2.507252724336404892e+00
4.484000000000000341e+01,3.030803659114195803e+00,2.469275593260883639e+00
4.485000000000000142e+01,2.941337849431784779e+00,2.398586728704166671e+00
4.485999999999999943e+01,2.837976800997501048e+00,2.292509931034687032e+00
4.487000000000000455e+01,2.741804153928578014e+00,2.192146123937521285e+00
4.488000000000000256e+01,2.661597203353654795e+00,2.104858928611472280e+00
4.489000000000000057e+01,2.600651019975575462e+00,2.027764070101988558e+00
4.490000000000000568e+01,2.565695356370275793e+00,1.988801990525180585e+00
4.491000000000000369e+01,2.560436935934959024e+00,2.052967810040621899e+00
4.492000000000000171e+01,2.569292348332513853e+00,2.143162741883308797e+00
4.492999999999999972e+01,2.560859812484860498e+00,2.152438636015149065e+00
4.494000000000000483e+01,2.555089329182055113e+00,2.055578551087770656e+00
4.495000000000000284e+01,2.566606677307609274e+00,1.962086752719006011e+00
4.496000000000000085e+01,2.593879969158170429e+00,1.979637812628851634e+00
4.496999999999999886e+01,2.630039793938486081e+00,2.085616492301796132e+00
4.498000000000000398e+01,2.667868773571893559e+00,2.184465952536045918e+00
4.499000000000000199e+01,2.698390454122605142e+00,2.240723282892476576e+00
4.500000000000000000e+01,2.722265539105249488e+00,2.273659987346249078e+00
4.501000000000000512e+01,2.744095033357991209e+00,2.297450332274369789e+00
4.502000000000000313e+01,2.764281140369046597e+00,2.286149487065326724e+00
4.503000000000000114e+01,2.780756117713310882e+00,2.229488798357401436e+00
4.503999999999999915e+01,2.790410407897016221e+00,2.129751586585862277e+00
4.505000000000000426e+01,2.794221285832602319e+00,2.045864003417481758e+00
4.506000000000000227e+01,2.795645587409103960e+00,2.058001238898190088e+00
4.507000000000000028e+01,2.791962861859018652e+00,2.174686853707724854e+00
4.508000000000000540e+01,2.780611422043719472e+00,2.301492099899013155e+00
4.509000000000000341e+01,2.768876412211279447e+00,2.356588428847644412e+00
4.510000000000000142e+01,2.761589213333511150e+00,2.334498913327763603e+00
4.510999999999999943e+01,2.761637770744020060e+00,2.240313110551566567e+00
4.512000000000000455e+01,2.772566017699127805e+00,2.095282799302411902e+00
4.513000000000000256e+01,2.798164379588877093e+00,1.970416601322318773e+00
4.514000000000000057e+01,2.836082503260440202e+00,1.963382452656396993e+00
4.515000000000000568e+01,2.874398876930617686e+00,2.056255256020443678e+00
4.516000000000000369e+01,2.898369356258791996e+00,2.194317240864300800e+00
4.517000000000000171e+01,2.898345897438744601e+00,2.307446359888660314e+00
4.517999999999999972e+01,2.874776831581889347e+00,2.356374686510601002e+00
4.519000000000000483e+01,2.835338477289793602e+00,2.319773222392797596e+00
4.520000000000000284e+01,2.780206659746716991e+00,2.208577808087593297e+00
4.521000000000000085e+01,2.705735425166326369e+00,2.056578300956815486e+00
4.521999999999999886e+01,2.620906530668347223e+00,1.948841376523606339e+00
4.523000000000000398e+01,2.546042567593873596e+00,1.976172775985203467e+00
4.524000000000000199e+01,2.498216070959436319e+00,2.109963903314969524e+00
4.525000000000000000e+01,2.484628553727899813e+00,2.235495388023381658e+00
4.526000000000000512e+01,2.499801497919385884e+00,2.302101591328256980e+00
4.527000000000000313e+01,2.534749857816347873e+00,2.307491828135281420e+00
4.528000000000000114e+01,2.586081013212849999e+00,2.281721254610797889e+00
4.528999999999999915e+01,2.649903876690625104e+00,2.252520165029300081e+00
4.530000000000000426e+01,2.719797010238079515e+00,2.234273528436879097e+00
4.531000000000000227e+01,2.787015926847207226e+00,2.236026472716269975e+00
4.532000000000000028e+01,2.840425560387034754e+00,2.275753037438137394e+00
4.533000000000000540e+01,2.872963745437801641e+00,2.370668591569061956e+00
4.534000000000000341e+01,2.886255697300569523e+00,2.525768118110404359e+00
4.535000000000000142e+01,2.887324638294071377e+00,2.690728569819763827e+00
4.535999999999999943e+01,2.880866347767629065e+00,2.791724888572041152e+00
4.537000000000000455e+01,2.864357012524800350e+00,2.797996785433154443e+00
4.538000000000000256e+01,2.835721652154878480e+00,2.756448115559629652e+00
4.539000000000000057e+01,2.804342155336967846e+00,2.726510526649318145e+00
4.540000000000000568e+01,2.777059652186101513e+00,2.687409141645701549e+00
4.541000000000000369e+01,2.753888360409695757e+00,2.583206553041090814e+00
4.542000000000000171e+01,2.735683842296108725e+00,2.445675495349850959e+00
4.542999999999999972e+01,2.724522618955474762e+00,2.355092748929105362e+00
4.544000000000000483e+01,2.719696924603915988e+00,2.339238538468749518e+00
4.545000000000000284e+01,2.716922147301978896e+00,2.342887429949970901e+00
4.546000000000000085e+01,2.720538838631053391e+00,2.317781057970943248e+00
4.546999999999999886e+01,2.731827155458413259e+00,2.263081249364351955e+00
4.548000000000000398e+01,2.743655875834284608e+00,2.199083583469018777e+00
4.549000000000000199e+01,2.741633299257943523e+00,2.128474118417455596e+00
4.550000000000000000e+01,2.725234807663368120e+00,2.055779833884757046e+00
4.551000000000000512e+01,2.706305436217427918e+00,2.002309963517386660e+00
4.552000000000000313e+01,2.692171132561971714e+00,2.007854444444233444e+00
4.553000000000000114e+01,2.684013845977699209e+00,2.064144843131792584e+00
4.553999999999999915e+01,2.681549663795172567e+00,2.139723444894975124e+00
4.555000000000000426e+01,2.689205963291021906e+00,2.192909557584037827e+00
4.556000000000000227e+01,2.714283759318469880e+00,2.178769108037402980e+00
4.557000000000000028e+01,2.756244260021234460e+00,2.081519345330543391e+00
4.558000000000000540e+01,2.801795056994710098e+00,1.972867637797968143e+00
4.559000000000000341e+01,2.836364407652866682e+00,1.942685301266669606e+00
4.560000000000000142e+01,2.859579001898706174e+00,1.986496229449598028e+00
4.560999999999999943e+01,2.879207989308865567e+00,2.047289270434116570e+00
4.562000000000000455e+01,2.895275355264159689e+00,2.107862125760801231e+00
4.563000000000000256e+01,2.901776725680320634e+00,2.165473263151900696e+00
4.564000000000000057e+01,2.895528766218701922e+00,2.198785600654979966e+00
4.565000000000000568e+01,2.878929331539765712e+00,2.189901116885506038e+00
4.566000000000000369e+01,2.856657236299098290e+00,2.148584314123917149e+00
4.567000000000000171e+01,2.830707272255469142e+00,2.109136496122952398e+00
4.567999999999999972e+01,2.798061696353389305e+00,2.079324536561395487e+00
4.569000000000000483e+01,2.759395384808056573e+00,2.097367960500169826e+00
4.570000000000000284e+01,2.724322639574836558e+00,2.145536056626585975e+00
4.571000000000000085e+01,2.691327370202294844e+00,2.174679327358989500e+00
4.571999999999999886e+01,2.657616412163350983e+00,2.193687003488227205e+00
4.573000000000000398e+01,2.638069989215600319e+00,2.234624652409456402e+00
4.574000000000000199e+01,2.642070865533322710e+00,2.246664573390269481e+00
4.575000000000000000e+01,2.670095124241830931e+00,2.232803187432123249e+00
4.576000000000000512e+01,2.718795793324683796e+00,2.257888276505261249e+00
4.577000000000000313e+01,2.776986316945044830e+00,2.303453211632429110e+00
4.578000000000000114e+01,2.833563597309932458e+00,2.303638688209028285e+00
4.578999999999999915e+01,2.884124571546796911e+00,2.219418597205563337e+00
4.580000000000000426e+01,2.927747425940292469e+00,2.094752323487859780e+00
4.581000000000000227e+01,2.961084964670888553e+00,1.997650105380752716e+00
4.582000000000000028e+01,2.976840272587697900e+00,1.994747336166794671e+00
4.583000000000000540e+01,2.976432297919776371e+00,2.034596160220278449e+00
4.584000000000000341e+01,2.966129761557981137e+00,2.091200400063718767e+00
4.585000000000000142e+01,2.947958221583203642e+00,2.155571370891150806e+00
4.585999999999999943e+01,2.918305201054200992e+00,2.158919498283076166e+00
4.587000000000000455e+01,2.869481860353886749e+00,2.044368263901763516e+00
4.588000000000000256e+01,2.805413298695934365e+00,1.946232311441111529e+00
4.589000000000000057e+01,2.737685597964089279e+00,1.952711596768260005e+00
4.590000000000000568e+01,2.669513901087613217e+00,2.015088826738591354e+00
4.591000000000000369e+01,2.598888722473510882e+00,2.079245362174430234e+00
4.592000000000000171e+01,2.527962011047633961e+00,2.119960430497271009e+00
4.592999999999999972e+01,2.465356597593947541e+00,2.123640647685318683e+00
4.594000000000000483e+01,2.424635588701940403e+00,2.054005459562449953e+00
4.595000000000000284e+01,2.415702677007250276e+00,1.970139053846514443e+00
4.596000000000000085e+01,2.437434829836482297e+00,1.950651717868796764e+00
4.596999999999999886e+01,2.481826014792333890e+00,1.993133473945643663e+00
4.598000000000000398e+01,2.540691499434749812e+00,2.025664037775007476e+00
4.599000000000000199e+01,2.608061773367340574e+00,1.999697918103091165e+00
4.600000000000000000e+01,2.675516324973556070e+00,1.954204840970940049e+00
